Date,Side,Price,Size (USDT/BTC),PnL($),Pct
2024-03-04 14:39:00,Buy,65901.1,1476.2965241488796,0,0
2024-03-04 15:52:00,Sell,66481.81,0.022401697758442262,13.008889905304613,0.008811840773522706
2024-03-04 15:53:00,Buy,66396.09,1489.3054140541842,0,0
2024-03-04 17:20:00,Sell,66993.74,0.022430619243605825,13.40565959094124,0.009001283057481269
2024-03-04 17:21:00,Buy,66938.08,1502.7110736451255,0,0
2024-03-04 20:36:00,Sell,67518.07,0.02244927063407145,13.020352475055233,0.008664574783142864
2024-03-04 20:37:00,Buy,67660.61,1515.7314261201807,0,0
2024-03-04 23:08:00,Sell,68284.04,0.022401976957053458,13.966064494335797,0.009214075959409707
2024-03-04 23:09:00,Buy,68274.01,1529.6974906145165,0,0
2024-03-05 15:02:00,Sell,68868.29,0.022405267987254836,13.31500265946579,0.008704337126235862
2024-03-06 05:10:00,Buy,64971.01,1543.0124932739823,0,0
2024-03-06 05:22:00,Sell,65614.5,0.023749245906350882,15.282402248277776,0.009904263455347229
2024-03-06 05:26:00,Buy,65643.0,1558.29489552226,0,0
2024-03-06 05:58:00,Sell,66244.31,0.023738934776324362,14.27445887035151,0.009160306506405869
2024-03-06 06:00:00,Buy,66437.99,1572.5693543926116,0,0
2024-03-06 08:10:00,Sell,67036.6,0.023669731043829162,14.168937700146671,0.009010055843050147
2024-03-06 08:11:00,Buy,67330.98,1586.7382920927582,0,0
2024-03-07 17:25:00,Sell,67918.82,0.02356624383148379,13.853180773899794,0.008730602168570911
2024-03-07 17:26:00,Buy,67767.89,1600.591472866658,0,0
2024-03-08 14:37:00,Sell,68358.19,0.023618729650084398,13.942136112444814,0.00871061501250825
2024-03-08 14:38:00,Buy,68368.42,1614.5336089791028,0,0
2024-03-08 15:26:00,Sell,68972.0,0.023615195568057634,14.25365974096826,0.008828345016602679
2024-03-08 15:27:00,Buy,69049.99,1628.787268720071,0,0
2024-03-08 15:30:00,Sell,69816.92,0.023588522876253435,18.090745849484847,0.011106880681662545
2024-03-08 15:31:00,Buy,69143.31,1646.878014569556,0,0
2024-03-10 09:44:00,Sell,69735.33,0.02381832768158707,14.100926354053172,0.008562216648291932
2024-03-10 09:45:00,Buy,69738.84,1660.9789409236091,0,0
2024-03-11 07:13:00,Sell,70334.87,0.023817128890064838,14.195723332345324,0.008546600430979323
2024-03-11 07:14:00,Buy,70447.12,1675.1746642559544,0,0
2024-03-11 07:36:00,Sell,71149.2,0.023779178825989688,16.694885870150983,0.009966056809703527
2024-03-11 07:37:00,Buy,71149.19,1691.8695501261054,0,0
2024-03-11 09:55:00,Sell,71765.99,0.023779182168147034,14.666999561313105,0.008669107828212841
2024-03-11 09:56:00,Buy,71785.99,1706.5365496874185,0,0
2024-03-11 15:06:00,Sell,72439.84,0.023772557147814195,15.543686491098015,0.009108323225743398
2024-03-11 15:07:00,Buy,72321.09,1722.0802361785165,0,0
2024-03-13 07:10:00,Sell,72950.0,0.023811591282411764,14.975347873421697,0.00869608021671131
2024-03-13 07:11:00,Buy,72891.99,1737.0555840519382,0,0
2024-03-13 08:27:00,Sell,73568.12,0.023830541381185205,16.112543944060462,0.009275779135677231
2024-03-13 08:28:00,Buy,73582.65,1753.1681279959987,0,0
2024-03-14 19:31:00,Sell,69105.25,0.023825835682677897,-106.67779668562207,-0.060848583191825734
2024-03-15 15:27:00,Buy,68459.59,1646.4903313103766,0,0
2024-03-15 18:42:00,Sell,69114.68,0.02405054326662454,15.755270388532836,0.00956900267734584
2024-03-15 18:48:00,Buy,69680.39,1662.2456016989095,0,0
2024-03-15 18:54:00,Sell,70324.22,0.023855285564545626,15.358748505021367,0.009239758847503499
2024-03-15 18:55:00,Buy,70174.93,1677.6043502039308,0,0
2024-03-16 22:07:00,Sell,65850.77,0.023906035249396485,-103.37352138403025,-0.061619726588968304
2024-03-17 11:06:00,Buy,67250.17,1574.2308288199006,0,0
2024-03-17 15:45:00,Sell,67822.55,0.02340857768567575,13.398601695727166,0.008511205250484988
2024-03-17 15:46:00,Buy,67964.17,1587.6294305156277,0,0
2024-03-17 17:54:00,Sell,68627.74,0.02335980017876519,15.500862604623308,0.00976352687011417
2024-03-17 17:55:00,Buy,68568.56,1603.130293120251,0,0
2024-03-19 07:03:00,Sell,64365.59,0.023379961503059873,-98.26527679851552,-0.06129587671084247
2024-03-19 19:16:00,Buy,64804.6,1504.8650163217355,0,0
2024-03-20 05:25:00,Sell,60896.61,0.023221577115231568,-90.74969115055364,-0.060304206800134486
2024-03-20 11:06:00,Buy,63072.21,1414.115325171182,0,0
2024-03-20 11:26:00,Sell,63612.14,0.02242057675117428,12.105542005261668,0.008560505490452952
2024-03-20 11:27:00,Buy,63704.59,1426.2208671764436,0,0
2024-03-20 12:24:00,Sell,64294.67,0.022388039341850307,13.210734254839053,0.009262754850160704
2024-03-20 12:25:00,Buy,64301.1,1439.4316014312826,0,0
2024-03-20 18:52:00,Sell,64977.9,0.02238580057621538,15.150709829982588,0.010525480901570905
2024-03-20 18:53:00,Buy,65109.77,1454.5823112612652,0,0
2024-03-20 19:13:00,Sell,65700.18,0.0223404615200033,13.190031886025054,0.009067917149760962
2024-03-20 19:14:00,Buy,65600.0,1467.7723431472903,0,0
2024-03-20 20:05:00,Sell,66277.31,0.022374578401635523,15.154525697211739,0.010324847560975625
2024-03-20 20:06:00,Buy,66420.09,1482.926868844502,0,0
2024-03-20 20:31:00,Sell,67053.05,0.022326480871141578,14.131769332197791,0.009529646828241312
2024-03-20 20:32:00,Buy,67229.99,1497.0586381766998,0,0
2024-03-20 21:26:00,Sell,67805.39,0.022267720673120727,12.812846475313563,0.008558680434133548
2024-03-20 21:27:00,Buy,67845.94,1509.8714846520134,0,0
2024-03-22 13:35:00,Sell,63722.75,0.02225441175480822,-91.75916800330788,-0.06077283327491667
2024-03-23 01:52:00,Buy,64186.63,1418.1123166487055,0,0
2024-03-23 07:19:00,Sell,64810.01,0.02209357800290661,13.772694655452142,0.009711991422512778
2024-03-23 07:20:00,Buy,64790.02,1431.8850113041576,0,0
2024-03-23 14:32:00,Sell,65370.0,0.022100394648807913,12.81778688841564,0.008951687312336087
2024-03-23 14:33:00,Buy,65368.82,1444.7027981925733,0,0
2024-03-23 17:34:00,Sell,65958.01,0.022100793592305525,13.021566576650457,0.009013318582161922
2024-03-23 17:35:00,Buy,65921.83,1457.7243647692237,0,0
2024-03-24 21:56:00,Sell,66493.99,0.022112923211767995,12.652130144845387,0.008679370703149614
2024-03-24 21:57:00,Buy,66535.81,1470.376494914069,0,0
2024-03-24 23:03:00,Sell,67149.99,0.022099024493938964,13.572778863687518,0.009230818712509858
2024-03-24 23:04:00,Buy,67176.0,1483.9492737777566,0,0
2024-03-25 13:58:00,Sell,67950.0,0.0220904679316684,17.09802217911124,0.011521972132904512
2024-03-25 13:59:00,Buy,67984.0,1501.0472959568679,0,0
2024-03-25 14:11:00,Sell,68747.87,0.022079420098212343,16.865806630421503,0.011236026123793819
2024-03-25 14:12:00,Buy,68799.99,1517.9131025872894,0,0
2024-03-25 15:00:00,Sell,69633.93,0.02206269365136956,18.39896274362286,0.01212122269203797
2024-03-25 15:01:00,Buy,69671.94,1536.3120653309122,0,0
2024-03-25 17:04:00,Sell,70274.0,0.022050657199023195,13.275818673243748,0.008641355472518653
2024-03-25 17:05:00,Buy,70409.99,1549.587884004156,0,0
2024-03-25 20:00:00,Sell,71091.6,0.02200806851420027,15.000919579964147,0.009680586519043688
2024-03-25 20:01:00,Buy,70933.07,1564.5888035841201,0,0
2024-03-27 13:29:00,Sell,71658.0,0.02205725486834448,15.98996577170874,0.010219915760025566
2024-03-27 13:30:00,Buy,71641.2,1580.5787693558289,0,0
2024-04-02 02:37:00,Sell,67288.32,0.022062427337283978,-96.0350987079164,-0.060759451265472775
2024-04-03 03:53:00,Buy,66264.01,1484.5436706479124,0,0
2024-04-03 14:28:00,Sell,66855.61,0.022403468649843446,13.253892053247455,0.008927923317650244
2024-04-04 13:20:00,Buy,67371.85,1497.79756270116,0,0
2024-04-04 16:22:00,Sell,68070.01,0.02223180100741125,15.521354191334012,0.010362785050432644
2024-04-04 16:23:00,Buy,68103.99,1513.318916892494,0,0
2024-04-04 17:53:00,Sell,68739.27,0.022220708608886114,14.116371765053145,0.009328087825691167
2024-04-04 17:54:00,Buy,68766.24,1527.435288657547,0,0
2024-04-06 23:07:00,Sell,69371.89,0.02221199368552864,13.452693975640386,0.008807374083561914
2024-04-06 23:08:00,Buy,69459.0,1540.8879826331874,0,0
2024-04-07 16:19:00,Sell,70124.0,0.02218413715477026,14.75245120792215,0.009573993291006166
2024-04-08 07:34:00,Buy,70378.99,1555.6404338411096,0,0
2024-04-08 08:09:00,Sell,70982.11,0.022103761844850422,13.331220843866049,0.008569602945424304
2024-04-08 08:10:00,Buy,70999.99,1568.9716546849756,0,0
2024-04-08 08:53:00,Sell,71606.8,0.02209819543192859,13.409405970048738,0.008546620922059267
2024-04-08 08:54:00,Buy,71924.34,1582.3810606550244,0,0
2024-04-08 09:27:00,Sell,72531.35,0.022000633730598355,13.35460468081078,0.008439563018583174
2024-04-08 09:28:00,Buy,72437.56,1595.7356653358352,0,0
2024-04-10 12:36:00,Sell,68024.43,0.02202911949734137,-97.21736812730205,-0.06092322822579899
2024-04-10 22:02:00,Buy,70291.26,1498.518297208533,0,0
2024-04-10 22:25:00,Sell,70952.0,0.021318700179916154,14.086117956877843,0.009400030672376714
2024-04-10 22:26:00,Buy,70965.1,1512.604415165411,0,0
2024-04-12 18:33:00,Sell,66595.42,0.021314764795165662,-93.13870143013969,-0.06157505590776324
2024-04-13 06:35:00,Buy,67324.01,1419.4657137352713,0,0
2024-04-13 20:07:00,Sell,62289.67,0.021084093382662015,-106.1444946800707,-0.07477777987377754
2024-04-14 08:06:00,Buy,64539.99,1313.3212190552006,0,0
2024-04-14 22:07:00,Sell,65348.65,0.02034895293685668,16.45538428191867,0.012529595991570552
2024-04-14 22:25:00,Buy,65284.01,1329.7766033371192,0,0
2024-04-14 23:21:00,Sell,65839.99,0.020369101152596467,11.324812858820678,0.008516327351827835
2024-04-14 23:22:00,Buy,65595.9,1341.10141619594,0,0
2024-04-15 06:28:00,Sell,66287.14,0.020444896955388064,14.13233057144248,0.010537853737810021
2024-04-15 06:29:00,Buy,66339.51,1355.2337467673824,0,0
2024-04-15 19:06:00,Sell,62339.35,0.020428757263467615,-81.71829765503253,-0.06029830488648469
2024-04-16 21:49:00,Buy,64347.87,1273.5154491123499,0,0
2024-04-17 15:29:00,Sell,60423.21,0.019791104959843268,-77.6733579916986,-0.06099129621539923
2024-04-18 03:06:00,Buy,62070.95,1195.8420911206513,0,0
2024-04-18 11:16:00,Sell,62598.52,0.019265728833224742,10.164020560544259,0.008499467142036643
2024-04-18 11:17:00,Buy,62620.07,1206.0061116811955,0,0
2024-04-18 14:09:00,Sell,63175.31,0.019259098747114074,10.693421988347609,0.00886680580203758
2024-04-18 14:10:00,Buy,63133.21,1216.6995336695431,0,0
2024-04-18 14:19:00,Sell,63685.87,0.01927194156086065,10.650831223025307,0.008753871377679134
2024-04-18 14:20:00,Buy,63605.34,1227.3503648925685,0,0
2024-04-19 02:29:00,Sell,59679.0,0.019296341547621134,-75.76399767208682,-0.061729722693094624
2024-04-19 06:50:00,Buy,64141.82,1151.5863672204816,0,0
2024-04-19 06:54:00,Sell,64694.01,0.017953752594180857,9.913882644980731,0.00860889198342063
2024-04-19 06:55:00,Buy,64732.71,1161.5002498654624,0,0
2024-04-19 11:39:00,Sell,65332.03,0.017943019068187665,10.753610187946151,0.009258379573479969
2024-04-19 11:40:00,Buy,65109.22,1172.2538600534085,0,0
2024-04-22 03:44:00,Sell,65688.81,0.018004421801603648,10.43518283199137,0.008901811448516872
2024-04-22 04:04:00,Buy,65821.87,1182.6890428853997,0,0
2024-04-22 05:57:00,Sell,66380.4,0.017968025564837335,10.035681318728393,0.008485477547204301
2024-04-22 05:58:00,Buy,66384.01,1192.724724204128,0,0
2024-04-22 22:53:00,Sell,66944.01,0.017967048453447272,10.061547133930617,0.008435766384103704
2024-04-22 22:54:00,Buy,67146.98,1202.7862713380587,0,0
2024-04-25 13:07:00,Sell,63109.99,0.017912738165410547,-72.31354484638064,-0.06012169125104361
2024-04-25 20:37:00,Buy,64848.59,1130.472726491678,0,0
2024-04-30 12:11:00,Sell,60862.99,0.017432495085732445,-69.4789524136952,-0.06146008725864349
2024-05-01 22:01:00,Buy,58032.4,1060.9937740779828,0,0
2024-05-02 00:04:00,Sell,58600.01,0.018282782963964662,10.377490438175982,0.00978091548858906
2024-05-02 08:16:00,Buy,57745.64,1071.3712645161588,0,0
2024-05-02 11:07:00,Sell,58255.2,0.01855328410103618,9.454011446523964,0.008824215992757178
2024-05-02 12:37:00,Buy,58800.77,1080.8252759626828,0,0
2024-05-02 15:16:00,Sell,59394.42,0.0183811415388384,10.911964674531418,0.010095956226423564
2024-05-02 15:17:00,Buy,59350.01,1091.7372406372142,0,0
2024-05-03 02:15:00,Sell,59916.01,0.01839489564765388,10.411510936572085,0.009536645402418609
2024-05-03 02:16:00,Buy,59845.99,1102.1487515737863,0,0
2024-05-03 12:40:00,Sell,60431.02,0.01841641773448457,10.77415686720542,0.00977559231621039
2024-05-03 12:41:00,Buy,60358.02,1112.9229084409917,0,0
2024-05-03 13:03:00,Sell,60875.91,0.018438691468689525,9.549213924719652,0.008580301341893026
2024-05-03 13:04:00,Buy,61152.34,1122.4721223657114,0,0
2024-05-03 13:46:00,Sell,61723.97,0.018355342123714504,10.492464218179066,0.009347639027386334
2024-05-03 13:47:00,Buy,61661.99,1132.9645865838904,0,0
2024-05-03 20:15:00,Sell,62253.33,0.018373792130028408,10.865158238171034,0.00959002458402658
2024-05-03 20:16:00,Buy,62376.14,1143.8297448220615,0,0
2024-05-03 20:43:00,Sell,62909.99,0.01833761667236962,9.789536660544627,0.008558561013874755
2024-05-03 20:44:00,Buy,62940.01,1153.619281482606,0,0
2024-05-04 01:29:00,Sell,63566.01,0.018328870324021335,11.473872822837393,0.009945978718465476
2024-05-04 01:30:00,Buy,63439.74,1165.0931543054435,0,0
2024-05-04 10:51:00,Sell,64053.45,0.01836535197504661,11.271000160605809,0.009673904716507309
2024-05-04 10:52:00,Buy,63999.2,1176.3641544660493,0,0
2024-05-05 15:56:00,Sell,64588.15,0.01838091967502796,10.825442642607868,0.00920245878073489
2024-05-05 15:57:00,Buy,64536.28,1187.1895971086572,0,0
2024-05-06 08:21:00,Sell,65083.38,0.018395693044418692,10.064283664601362,0.008477402168206805
2024-05-06 08:22:00,Buy,65154.01,1197.2538807732585,0,0
2024-05-08 22:12:00,Sell,61200.0,0.018375751251124197,-72.65790420445774,-0.06068713192019959
2024-05-09 16:24:00,Buy,62649.98,1124.5959765688008,0,0
2024-05-09 22:47:00,Sell,63220.55,0.017950460264613024,10.241994113180226,0.009107265477179771
2024-05-09 22:48:00,Buy,63215.28,1134.837970681981,0,0
2024-05-15 12:31:00,Sell,64093.9,0.017951956721254436,15.772948214428652,0.013898854833831464
2024-05-15 12:32:00,Buy,63820.1,1150.6109188964097,0,0
2024-05-15 13:32:00,Sell,64486.0,0.018028973926653355,12.00549373775857,0.010434016869293572
2024-05-15 13:33:00,Buy,64290.12,1162.6164126341682,0,0
2024-05-15 15:13:00,Sell,64843.76,0.018083904846252708,10.011973079079326,0.008611587596974557
2024-05-15 15:14:00,Buy,64877.12,1172.6283857132476,0,0
2024-05-15 18:39:00,Sell,65432.0,0.018074606050842695,10.029237405491585,0.00855278409399185
2024-05-15 18:40:00,Buy,65478.04,1182.6576231187391,0,0
2024-05-15 19:39:00,Sell,66043.72,0.018061897135570017,10.217253971649143,0.008639232328884638
2024-05-15 19:40:00,Buy,66282.03,1192.8748770903883,0,0
2024-05-17 15:13:00,Sell,66839.98,0.017996957502514458,10.041402438527939,0.008417817016165507
2024-05-17 15:14:00,Buy,66897.99,1202.9162795289162,0,0
2024-05-19 10:32:00,Sell,67461.75,0.01798135160008419,10.137166778063374,0.008427159022266428
2024-05-20 16:04:00,Buy,67842.44,1213.0534463069796,0,0
2024-05-20 17:15:00,Sell,68440.27,0.01788045132673559,10.689470216662357,0.0088120356520196
2024-05-20 17:16:00,Buy,68476.0,1223.742916523642,0,0
2024-05-20 19:22:00,Sell,69111.7,0.017871121510071294,11.360671943952184,0.009283544599567595
2024-05-20 19:23:00,Buy,69302.0,1235.1035884675941,0,0
2024-05-20 19:33:00,Sell,69913.36,0.01782204825932288,10.895687423819709,0.008821679028022222
2024-05-20 19:34:00,Buy,69837.21,1245.9992758914138,0,0
2024-05-20 23:17:00,Sell,70462.32,0.01784148129473405,11.15288837215121,0.008950958951538857
2024-05-20 23:18:00,Buy,70456.59,1257.152164263565,0,0
2024-05-20 23:27:00,Sell,71218.0,0.01784293228303506,13.585787069625894,0.010806796071169522
2024-05-20 23:28:00,Buy,71496.72,1270.737951333191,0,0
2024-05-23 18:10:00,Sell,67194.95,0.017773374097905345,-76.4569674931463,-0.0601673755103731
2024-05-24 17:23:00,Buy,68624.35,1194.2809838400447,0,0
2024-05-25 10:43:00,Sell,69213.2,0.017403166424746385,10.247854549211752,0.008580773442662615
2024-05-27 15:35:00,Buy,70108.01,1204.5288383892564,0,0
