Time,Open,High,Low,Close,Volume,twelve,diff
2024-04-17 07:04:00,63901.54,63908.73,63868.0,63868.01,8.95573,62918.58,0.0150898192552979
2024-04-17 07:05:00,63868.0,63868.01,63641.89,63641.9,63.67932,62959.96,0.0108313283553547
2024-04-17 07:06:00,63641.89,63657.26,63268.0,63353.17,259.5779,63028.71,0.0051478127983264
2024-04-17 07:07:00,63353.17,63398.96,63313.84,63398.95,70.33594,63032.53,0.0058131888407462
2024-04-17 07:08:00,63398.95,63500.66,63398.95,63485.97,41.55462,62995.89,0.0077795551424069
2024-04-17 07:09:00,63485.96,63485.97,63357.83,63429.33,76.95242,62986.59,0.007029115245007
2024-04-17 07:10:00,63429.33,63520.44,63411.2,63520.44,75.93571,62979.59,0.0085877027779952
2024-04-17 07:11:00,63520.44,63524.41,63444.98,63496.52,35.83145,62913.75,0.009262998946971
2024-04-17 07:12:00,63496.51,63544.1,63461.15,63478.04,49.74712,62913.11,0.008979527478454
2024-04-17 07:13:00,63478.04,63497.02,63379.27,63420.92,35.56392,62861.79,0.0088945924066112
2024-04-17 07:14:00,63420.92,63524.92,63410.54,63524.91,30.31993,62873.44,0.0103616089719282
2024-04-17 07:15:00,63524.92,63543.54,63495.62,63540.67,30.83928,62859.71,0.0108330121153914
2024-04-17 07:16:00,63540.68,63540.68,63415.46,63458.17,22.50935,62772.42,0.010924383670408
2024-04-17 07:17:00,63458.16,63458.17,63403.43,63413.83,15.79632,62859.6,0.0088169507919235
2024-04-17 07:18:00,63413.83,63429.33,63368.59,63427.95,25.79599,62923.41,0.0080183194140304
2024-04-17 07:19:00,63427.95,63459.7,63380.9,63443.32,39.47125,62956.46,0.0077332810644055
2024-04-17 07:20:00,63443.33,63518.0,63431.81,63491.27,35.14554,62915.0,0.0091595009139313
2024-04-17 07:21:00,63491.27,63527.26,63453.65,63527.25,21.08592,62964.99,0.0089297242801118
2024-04-17 07:22:00,63527.26,63579.16,63508.18,63564.78,18.51622,62966.09,0.009508133663691
2024-04-17 07:23:00,63564.78,63623.7,63563.45,63608.28,19.01019,62991.86,0.0097857088201553
2024-04-17 07:24:00,63608.27,63626.09,63591.69,63591.7,17.31009,62993.85,0.0094906090038948
2024-04-17 07:25:00,63591.7,63598.21,63520.43,63574.24,27.81519,63034.57,0.0085614925270371
2024-04-17 07:26:00,63574.25,63584.12,63533.54,63580.06,12.54743,63012.69,0.0090040593410627
2024-04-17 07:27:00,63580.06,63583.06,63540.94,63542.19,8.4969,63052.22,0.0077708604074526
2024-04-17 07:28:00,63542.18,63592.45,63542.18,63592.44,17.60617,62981.71,0.0096969421757524
2024-04-17 07:29:00,63592.45,63606.55,63585.33,63606.54,7.02081,62958.05,0.0103003507891366
2024-04-17 07:30:00,63606.54,63608.01,63540.23,63540.23,17.72185,62931.59,0.0096714543522578
2024-04-17 07:31:00,63540.24,63579.23,63540.23,63563.44,9.27099,62937.11,0.0099516803361323
2024-04-17 07:32:00,63563.43,63611.55,63563.43,63584.12,23.72665,62913.09,0.0106659838199014
2024-04-17 07:33:00,63584.12,63635.43,63563.43,63635.42,8.94831,62951.8,0.0108594194288327
2024-04-17 07:34:00,63635.43,63635.43,63570.1,63576.84,10.02733,62856.27,0.0114637728264817
2024-04-17 07:35:00,63576.85,63576.85,63477.27,63520.43,26.16294,62800.35,0.0114661781343574
2024-04-17 07:36:00,63520.43,63542.7,63493.6,63525.86,14.60232,62802.1,0.0115244553924152
2024-04-17 07:37:00,63525.85,63557.47,63491.06,63502.87,11.60653,62793.65,0.0112944541366841
2024-04-17 07:38:00,63502.87,63530.19,63490.06,63508.63,17.76204,62848.68,0.0105006183105198
2024-04-17 07:39:00,63508.63,63514.49,63491.98,63512.83,10.62702,62829.2,0.0108807688145002
2024-04-17 07:40:00,63512.84,63525.89,63493.74,63493.75,9.23652,62798.79,0.0110664552613195
2024-04-17 07:41:00,63493.75,63527.95,63484.06,63487.1,17.03881,62706.47,0.0124489546294026
2024-04-17 07:42:00,63487.11,63527.95,63487.1,63527.95,12.77481,62698.72,0.0132256288485632
2024-04-17 07:43:00,63527.95,63550.8,63518.59,63550.79,10.55859,62698.87,0.0135874857074775
2024-04-17 07:44:00,63550.79,63585.87,63550.79,63585.87,10.87618,62680.81,0.0144391880066643
2024-04-17 07:45:00,63585.86,63588.65,63563.72,63563.72,9.0723,62696.63,0.0138299299340332
2024-04-17 07:46:00,63563.73,63563.73,63520.43,63520.43,8.71801,62721.04,0.0127451649398671
2024-04-17 07:47:00,63520.44,63549.23,63500.0,63521.48,11.86879,62654.96,0.0138300303758873
2024-04-17 07:48:00,63521.47,63542.17,63508.21,63524.85,5.72837,62700.11,0.0131537249296691
2024-04-17 07:49:00,63524.85,63536.01,63508.26,63513.97,5.16401,62729.94,0.0124984975276558
2024-04-17 07:50:00,63513.97,63567.26,63500.01,63552.1,13.77684,62693.06,0.0137023140998382
2024-04-17 07:51:00,63552.1,63606.14,63552.1,63562.1,9.2274,62700.54,0.0137408704933004
2024-04-17 07:52:00,63562.09,63562.1,63530.48,63530.48,3.4074,62694.81,0.0133291734993694
2024-04-17 07:53:00,63530.48,63559.98,63530.48,63550.13,6.50826,62707.31,0.0134405382721727
2024-04-17 07:54:00,63550.12,63568.01,63546.86,63568.0,4.66085,62700.47,0.0138361004311451
2024-04-17 07:55:00,63568.0,63581.17,63551.22,63551.22,7.69517,62726.46,0.0131485181851487
2024-04-17 07:56:00,63551.23,63581.17,63551.22,63564.06,5.15754,62716.42,0.0135154398162395
2024-04-17 07:57:00,63564.06,63564.06,63526.0,63526.0,8.89938,62756.18,0.0122668396961063
2024-04-17 07:58:00,63526.0,63526.01,63492.93,63492.94,11.89072,62765.56,0.0115888394845835
2024-04-17 07:59:00,63492.94,63495.56,63181.81,63297.84,107.28431,62721.43,0.0091900009295067
2024-04-17 08:00:00,63297.85,63550.79,63289.33,63479.77,106.00816,62706.03,0.0123391641920242
2024-04-17 08:01:00,63479.77,63529.0,63459.69,63514.99,27.098,62724.22,0.0126070918060041
2024-04-17 08:02:00,63514.99,63578.29,63505.03,63536.99,23.01582,62811.67,0.0115475356729091
2024-04-17 08:03:00,63536.99,63536.99,63403.76,63403.77,33.92186,62780.01,0.009935646713022
2024-04-17 08:04:00,63403.76,63428.58,63347.56,63386.56,50.15926,62786.0,0.0095651896919695
2024-04-17 08:05:00,63386.55,63445.6,63369.66,63445.6,13.52112,62768.57,0.0107861307020376
2024-04-17 08:06:00,63445.59,63458.43,63374.09,63375.96,27.18364,62669.24,0.01127698373237
2024-04-17 08:07:00,63375.95,63459.7,63375.95,63454.2,13.65487,62613.48,0.0134271406093382
2024-04-17 08:08:00,63454.21,63472.94,63450.23,63459.28,7.97607,62578.75,0.0140707508539239
2024-04-17 08:09:00,63459.28,63479.04,63418.01,63473.12,52.55762,62589.23,0.0141220781914077
2024-04-17 08:10:00,63473.11,63500.0,63440.0,63500.0,14.37113,62621.5,0.0140287281524715
2024-04-17 08:11:00,63499.99,63500.0,63398.97,63408.53,22.7886,62624.63,0.0125174392247906
2024-04-17 08:12:00,63408.54,63474.35,63408.53,63469.67,9.69074,62639.79,0.0132484479912846
2024-04-17 08:13:00,63469.68,63479.63,63450.0,63479.63,4.1598,62641.79,0.0133750967205756
2024-04-17 08:14:00,63479.63,63489.0,63460.0,63465.61,7.30008,62701.24,0.0121906679995482
2024-04-17 08:15:00,63465.61,63465.62,63409.81,63431.8,11.81566,62791.85,0.0101916092613931
2024-04-17 08:16:00,63431.81,63435.33,63417.49,63428.08,14.40378,62764.61,0.0105707659141034
2024-04-17 08:17:00,63428.08,63428.08,63401.06,63408.55,8.57968,62754.54,0.0104217161021338
2024-04-17 08:18:00,63408.56,63408.56,63320.0,63331.57,16.12307,62757.87,0.0091414829725737
2024-04-17 08:19:00,63331.57,63372.46,63320.0,63372.45,8.78897,62780.33,0.0094316165588808
2024-04-17 08:20:00,63372.45,63480.0,63326.35,63457.27,85.91862,62730.89,0.0115793032746704
2024-04-17 08:21:00,63457.26,63457.27,63430.61,63456.52,8.49611,62751.77,0.0112307589092706
2024-04-17 08:22:00,63456.53,63537.57,63452.75,63537.56,17.98759,62748.09,0.012581578180308
2024-04-17 08:23:00,63537.56,63553.38,63525.0,63537.72,12.34199,62822.8,0.0113799448607829
2024-04-17 08:24:00,63537.72,63555.01,63537.71,63555.01,9.97788,62828.65,0.0115609678068842
2024-04-17 08:25:00,63555.01,63567.49,63548.74,63559.29,15.24105,62808.16,0.0119591148666031
2024-04-17 08:26:00,63559.29,63564.41,63520.43,63530.25,11.49012,62806.78,0.0115189793203855
2024-04-17 08:27:00,63530.25,63560.98,63530.25,63560.98,8.54641,62832.42,0.0115952879102858
2024-04-17 08:28:00,63560.98,63574.15,63538.03,63569.06,9.78738,62825.37,0.0118374153626152
2024-04-17 08:29:00,63569.07,63584.0,63569.05,63583.99,9.07656,62924.42,0.0104819400798608
2024-04-17 08:30:00,63583.99,63587.88,63459.99,63489.57,25.55509,62960.79,0.0083985604373768
2024-04-17 08:31:00,63489.57,63506.18,63480.85,63490.42,12.47065,62907.13,0.009272239887593
2024-04-17 08:32:00,63490.43,63518.0,63480.95,63480.96,4.79438,62928.51,0.0087790097048221
2024-04-17 08:33:00,63480.96,63549.0,63480.95,63545.06,7.07381,62914.97,0.0100149455685982
2024-04-17 08:34:00,63545.06,63545.06,63457.39,63457.39,8.20239,62882.0,0.0091503132852008
2024-04-17 08:35:00,63457.39,63457.4,63408.53,63425.79,7.723,62878.56,0.0087029664801483
2024-04-17 08:36:00,63425.79,63466.73,63422.49,63466.73,5.5139,62877.93,0.0093641759517211
2024-04-17 08:37:00,63466.73,63466.73,63440.88,63441.0,6.331,62875.08,0.0090007042535771
2024-04-17 08:38:00,63441.01,63459.75,63441.0,63459.74,4.66101,62860.01,0.0095407239037983
2024-04-17 08:39:00,63459.74,63496.6,63459.74,63467.17,6.92598,62845.6,0.0098904298789415
2024-04-17 08:40:00,63467.17,63477.63,63467.16,63467.16,3.89158,62845.6,0.0098902707588122
2024-04-17 08:41:00,63467.16,63486.28,63446.89,63446.9,8.89517,62855.28,0.0094124153133994
2024-04-17 08:42:00,63446.9,63452.36,63383.85,63383.86,11.44205,62860.21,0.0083303889694292
2024-04-17 08:43:00,63383.85,63425.3,63372.38,63417.1,9.83586,62851.38,0.0090009161294468
2024-04-17 08:44:00,63417.1,63417.11,63397.01,63400.0,4.8249,62884.11,0.0082038212833099
2024-04-17 08:45:00,63400.0,63409.08,63382.59,63382.59,7.31301,62973.7,0.0064930280418651
2024-04-17 08:46:00,63382.59,63382.6,63150.1,63237.84,91.62436,62974.8,0.0041769088587815
2024-04-17 08:47:00,63237.83,63307.87,63235.01,63278.29,22.54128,62902.97,0.0059666499054018
2024-04-17 08:48:00,63278.3,63318.01,63278.29,63317.84,13.49263,62899.47,0.0066514073965964
2024-04-17 08:49:00,63317.83,63320.0,63260.48,63277.03,15.85716,62869.53,0.0064816772131111
2024-04-17 08:50:00,63277.02,63289.18,63214.72,63289.17,25.82285,62865.0,0.0067473156764494
2024-04-17 08:51:00,63289.18,63318.0,63266.22,63311.26,13.58367,62852.37,0.0073010771113324
2024-04-17 08:52:00,63311.26,63353.62,63308.32,63353.62,13.8172,62853.74,0.0079530669137588
2024-04-17 08:53:00,63353.61,63353.62,63319.46,63347.27,11.9625,62882.75,0.0073870815128154
2024-04-17 08:54:00,63347.26,63350.0,63346.34,63347.76,2.60821,62853.3,0.0078668900439595
2024-04-17 08:55:00,63347.76,63378.05,63333.46,63378.04,13.56193,62923.64,0.0072214512701427
2024-04-17 08:56:00,63378.05,63380.21,63361.09,63375.41,18.63027,62931.66,0.0070512997750258
2024-04-17 08:57:00,63375.42,63384.29,63322.14,63333.5,15.83636,63004.19,0.0052267952337772
2024-04-17 08:58:00,63333.5,63333.5,63325.03,63330.17,2.81191,63018.0,0.0049536640324985
2024-04-17 08:59:00,63330.18,63330.56,63320.0,63325.75,5.12009,63019.72,0.0048560990115473
2024-04-17 09:00:00,63325.76,63338.24,63265.07,63338.23,17.56331,62982.81,0.0056431270691161
2024-04-17 09:01:00,63338.24,63351.83,63300.0,63351.82,11.12106,62984.54,0.0058312722455382
2024-04-17 09:02:00,63351.82,63409.52,63351.82,63409.52,6.70071,62973.84,0.0069184283505658
2024-04-17 09:03:00,63409.52,63438.32,63385.66,63399.21,22.67189,63039.99,0.0056982877059466
2024-04-17 09:04:00,63399.2,63437.6,63383.37,63437.52,6.69032,63121.08,0.0050132222072245
2024-04-17 09:05:00,63437.52,63473.36,63437.51,63458.49,12.95661,63125.67,0.0052723400797172
2024-04-17 09:06:00,63458.48,63477.57,63447.45,63477.56,7.91371,63173.08,0.0048197744988844
2024-04-17 09:07:00,63477.57,63514.32,63464.88,63470.25,16.75929,63147.31,0.0051140737428088
2024-04-17 09:08:00,63470.26,63472.73,63437.82,63438.61,5.7006,63231.07,0.0032822471610871
2024-04-17 09:09:00,63438.6,63438.69,63408.54,63438.69,12.00135,63255.56,0.0028950814758419
2024-04-17 09:10:00,63438.69,63438.69,63401.96,63412.9,7.40663,63365.21,0.0007526211938697
2024-04-17 09:11:00,63412.9,63412.9,63401.28,63407.45,4.54154,63351.57,0.000882061802099
2024-04-17 09:12:00,63407.46,63412.9,63407.44,63412.89,4.64747,63342.7,0.0011080992758438
2024-04-17 09:13:00,63412.9,63438.61,63412.89,63432.93,4.44431,63336.41,0.0015239259692805
2024-04-17 09:14:00,63432.92,63438.61,63415.46,63415.47,12.60332,63263.62,0.0024002736485835
2024-04-17 09:15:00,63415.47,63482.95,63407.59,63482.95,14.88412,63252.49,0.0036434929281043
2024-04-17 09:16:00,63482.95,63500.0,63482.94,63490.74,8.8558,63231.09,0.0041063660297488
2024-04-17 09:17:00,63490.74,63490.74,63400.0,63400.0,24.42132,63359.18,0.0006442633885097
2024-04-17 09:18:00,63400.01,63459.7,63390.05,63447.47,9.53699,63387.99,0.0009383481003262
2024-04-17 09:19:00,63447.47,63475.9,63447.46,63475.9,3.20306,63508.69,-0.0005163072958992
2024-04-17 09:20:00,63475.9,63480.0,63431.97,63435.84,11.72814,63521.54,-0.0013491486509931
2024-04-17 09:21:00,63435.83,63441.51,63426.81,63427.3,3.60117,63608.49,-0.0028485191206393
2024-04-17 09:22:00,63427.29,63441.38,63422.83,63438.05,5.9353,63665.99,-0.0035802474759285
2024-04-17 09:23:00,63438.04,63526.81,63438.04,63505.23,20.16429,63707.42,-0.0031737276442836
2024-04-17 09:24:00,63505.22,63539.99,63505.22,63521.17,13.17273,63766.4,-0.0038457557585186
2024-04-17 09:25:00,63521.16,63521.17,63475.49,63482.25,15.68717,63777.88,-0.0046353061594395
2024-04-17 09:26:00,63482.26,63496.88,63482.25,63485.96,13.18792,63654.32,-0.0026449108245912
2024-04-17 09:27:00,63485.96,63506.68,63485.96,63506.68,13.80022,63672.27,-0.0026006611669412
2024-04-17 09:28:00,63506.67,63509.13,63503.92,63503.93,4.10605,63562.28,-0.0009179972776306
2024-04-17 09:29:00,63503.92,63503.93,63499.8,63503.91,2.93199,63659.15,-0.002438612516818
2024-04-17 09:30:00,63503.91,63534.41,63503.91,63503.92,6.33598,63659.14,-0.0024382987266243
2024-04-17 09:31:00,63503.92,63503.92,63463.01,63491.25,9.68057,63623.74,-0.0020823988027109
2024-04-17 09:32:00,63491.25,63491.26,63481.28,63481.29,2.99426,63544.16,-0.000989390685155
2024-04-17 09:33:00,63481.29,63494.27,63481.28,63487.35,10.15606,63758.21,-0.0042482372074121
2024-04-17 09:34:00,63487.34,63487.35,63438.04,63438.04,11.2706,63736.05,-0.004675689817615
2024-04-17 09:35:00,63438.04,63443.1,63438.04,63440.33,2.48956,63636.0,-0.0030748318561819
2024-04-17 09:36:00,63440.34,63440.34,63418.3,63418.3,6.78731,63627.62,-0.0032897662996038
2024-04-17 09:37:00,63418.3,63422.28,63418.3,63422.27,3.40758,63799.99,-0.0059203771035073
2024-04-17 09:38:00,63422.28,63443.39,63422.27,63443.37,6.80099,63781.4,-0.0052998209509355
2024-04-17 09:39:00,63443.37,63443.38,63443.37,63443.38,4.12075,63758.53,-0.0049428680366376
2024-04-17 09:40:00,63443.38,63490.07,63431.04,63474.23,15.49902,63811.96,-0.0052925815160668
2024-04-17 09:41:00,63474.1,63474.11,63429.33,63429.34,11.60662,63933.99,-0.0078932974463192
2024-04-17 09:42:00,63429.34,63440.86,63354.57,63368.72,53.42092,63854.46,-0.0076069862621968
2024-04-17 09:43:00,63368.71,63382.04,63299.84,63299.84,68.97964,63942.78,-0.0100549272333796
2024-04-17 09:44:00,63299.85,63344.33,63299.84,63344.33,27.66995,63975.79,-0.0098702962480025
2024-04-17 09:45:00,63344.33,63368.0,63342.07,63360.52,10.63946,63932.35,-0.0089442981526567
2024-04-17 09:46:00,63360.52,63389.37,63360.51,63373.37,31.35548,64010.82,-0.0099584726457182
2024-04-17 09:47:00,63373.37,63373.37,63247.4,63265.81,70.76136,64167.55,-0.0140528974536195
2024-04-17 09:48:00,63265.82,63314.06,63249.4,63311.01,21.10545,64221.98,-0.0141847074786545
2024-04-17 09:49:00,63311.01,63333.46,63311.0,63329.33,7.85357,64347.87,-0.015828651360177
2024-04-17 09:50:00,63329.34,63349.52,63322.6,63349.51,13.44838,64250.1,-0.0140169431642906
2024-04-17 09:51:00,63349.52,63349.52,63317.07,63317.07,9.40333,64130.43,-0.0126829026407588
2024-04-17 09:52:00,63317.08,63335.61,63313.02,63335.6,17.39799,64144.0,-0.0126028934896482
2024-04-17 09:53:00,63335.61,63337.96,63307.86,63307.87,8.6487,64209.9,-0.0140481452237115
2024-04-17 09:54:00,63307.86,63326.9,63307.86,63315.84,11.53192,64149.0,-0.0129878875742412
2024-04-17 09:55:00,63315.83,63356.28,63315.83,63326.94,23.80264,64127.89,-0.0124898854460984
2024-04-17 09:56:00,63326.94,63326.95,63289.52,63291.83,12.78324,64012.22,-0.011253944949886
2024-04-17 09:57:00,63291.82,63291.83,63227.82,63259.45,22.91039,64000.01,-0.0115712481919925
2024-04-17 09:58:00,63259.45,63307.87,63259.44,63307.86,7.94861,64021.38,-0.011145026864463
2024-04-17 09:59:00,63307.86,63349.92,63307.86,63320.16,20.12328,64007.12,-0.0107325560031446
2024-04-17 10:00:00,63320.16,63338.72,63268.68,63294.16,29.73319,64003.99,-0.0110904023327295
2024-04-17 10:01:00,63294.16,63299.49,63231.56,63266.8,33.95638,63856.0,-0.009227010774242
2024-04-17 10:02:00,63266.8,63266.81,63216.76,63223.23,30.01558,63895.46,-0.0105207787845958
2024-04-17 10:03:00,63223.24,63223.24,63183.82,63216.76,26.37135,63920.0,-0.0110018773466833
2024-04-17 10:04:00,63216.77,63231.78,63180.0,63180.0,17.78958,63996.71,-0.0127617497836998
2024-04-17 10:05:00,63180.01,63192.42,63095.29,63150.13,73.43057,63947.98,-0.0124765473436377
2024-04-17 10:06:00,63150.14,63150.14,63045.61,63069.27,64.35789,63885.96,-0.0127835599558964
2024-04-17 10:07:00,63069.27,63167.69,63060.06,63131.75,43.83299,63868.9,-0.0115416110188213
2024-04-17 10:08:00,63131.74,63131.75,63055.46,63078.45,41.43669,63892.42,-0.0127396958825476
2024-04-17 10:09:00,63078.45,63078.46,63012.0,63068.0,74.50847,63816.7,-0.0117320387923536
2024-04-17 10:10:00,63067.99,63068.0,62963.82,62966.68,99.35248,63823.31,-0.0134218986762045
2024-04-17 10:11:00,62966.68,62974.88,62752.31,62825.88,113.2518,63848.42,-0.0160151183067647
2024-04-17 10:12:00,62825.88,62918.0,62825.87,62908.29,46.38854,63815.03,-0.0142088783786514
2024-04-17 10:13:00,62908.28,62956.89,62904.94,62947.08,25.64313,63820.15,-0.0136801621431476
2024-04-17 10:14:00,62947.07,62947.08,62886.28,62898.6,29.24741,63848.4,-0.0148758621985829
2024-04-17 10:15:00,62898.6,62971.74,62898.59,62966.93,15.00642,63788.47,-0.0128791300371368
2024-04-17 10:16:00,62966.92,62979.52,62893.12,62979.52,27.80426,63795.02,-0.0127831294668455
2024-04-17 10:17:00,62979.51,63060.0,62979.51,63028.98,20.25524,63747.72,-0.0112747561795151
2024-04-17 10:18:00,63028.99,63059.45,62945.32,62945.32,41.83672,63756.77,-0.0127272758641944
2024-04-17 10:19:00,62945.32,62965.03,62915.05,62946.41,23.58615,63724.72,-0.0122136276157823
2024-04-17 10:20:00,62946.42,62955.24,62852.36,62852.36,29.04933,63723.0,-0.0136628846727241
2024-04-17 10:21:00,62852.37,62901.0,62831.1,62869.46,30.91214,63680.48,-0.0127357708358982
2024-04-17 10:22:00,62869.46,62869.46,62801.0,62801.01,40.98214,63650.82,-0.0133511241489111
2024-04-17 10:23:00,62801.01,62814.14,62763.25,62809.49,32.18099,63687.66,-0.0137886994120997
2024-04-17 10:24:00,62809.48,62938.95,62809.48,62928.16,28.46913,63651.44,-0.0113631364820654
